Pergunta,Resposta
O que são promises em JavaScript e como elas são usadas?,"Promises são objetos que representam o resultado eventual de uma operação assíncrona. Elas têm três estados: pendente, cumprida e rejeitada. Elas são usadas para lidar com operações assíncronas de forma mais limpa e legível do que callbacks.

**27.**"
Como você usa `async/await` em JavaScript?,"`async` é usado para declarar uma função assíncrona, e `await` é usado dentro de uma função `async` para pausar a execução até que uma promise seja resolvida.

**28.**"
O que é o operador spread (...) em JavaScript?,"O operador spread permite que um iterável (como um array ou string) seja expandido em locais onde zero ou mais argumentos (para chamadas de função) ou elementos (para literais de array) são esperados. Também pode ser usado para clonar objetos superficialmente.

**29.**"
Explique o que é destructuring em JavaScript.,"Destructuring é uma forma de extrair valores de objetos e arrays e atribuí-los a variáveis de forma concisa.

**30.**"
O que são arrow functions em JavaScript?,"Arrow functions são uma sintaxe mais curta para escrever funções em JavaScript. Elas não têm seu próprio `this`, `arguments`, `super` ou `new.target`.

**31.**"
Como você cria um módulo em JavaScript?,"Em JavaScript moderno (ES Modules), você pode criar um módulo usando as palavras-chave `export` e `import`.

**32.**"
Qual a finalidade do método `forEach()` em arrays?,"O método `forEach()` executa uma função fornecida uma vez para cada elemento no array. Diferente de `map()`, ele não retorna um novo array.

**33.**"
"O que é o conceito de ""immutability"" em JavaScript e como ele é alcançado?","Imutabilidade significa que o estado de um objeto não pode ser alterado após sua criação. Pode ser alcançado evitando mutações diretas, usando métodos que retornam novos objetos (como `map`, `filter`, `slice`) e utilizando bibliotecas que facilitam a imutabilidade.

**34.**"
Explique o que é um iterador em JavaScript.,"Um iterador é um objeto que define uma sequência e retorna um valor por vez ao usar o método `next()`. Ele possui uma propriedade `done` que indica se a iteração está completa.

**36.**"
Como você cria uma classe em JavaScript?,"Você pode criar uma classe usando a palavra-chave `class`. Classes são um modelo para criar objetos.

**37.**"
O que é herança em JavaScript?,"Herança é um mecanismo que permite que uma classe (subclasse/classe filha) herde propriedades e métodos de outra classe (superclasse/classe pai).

**38.**"
O que é polimorfismo em JavaScript?,"Polimorfismo significa ""muitas formas"". Em JavaScript, refere-se à capacidade de um objeto assumir muitas formas. Por exemplo, um método pode se comportar de maneira diferente dependendo da classe em que é chamado.

**39.**"
O que é encapsulamento em JavaScript?,"Encapsulamento é o agrupamento de dados (atributos) e os métodos que operam nesses dados (comportamentos) dentro de uma unidade, protegendo os dados de acesso externo direto.

**40.**"
O que são getters e setters em JavaScript?,"Getters são métodos que permitem acessar propriedades de um objeto. Setters são métodos que permitem definir valores para propriedades de um objeto. Eles fornecem uma forma de controlar o acesso e a modificação de propriedades.

**41.**"
O que é o protótipo em JavaScript?,"Em JavaScript, cada objeto tem um protótipo, que é outro objeto do qual herda propriedades e métodos.

**47.**"
O que é a cadeia de protótipos em JavaScript?,"A cadeia de protótipos é um mecanismo pelo qual um objeto herda propriedades de seu protótipo, que por sua vez pode ter seu próprio protótipo, criando uma cadeia de herança.

**48.**"
Como você define propriedades em um protótipo em JavaScript?,"Você pode definir propriedades em um protótipo atribuindo-as a `Objeto.prototype`. Por exemplo, `Array.prototype.minhaPropriedade = 'valor';`

**49.**"
Qual a diferença entre propriedades próprias e propriedades herdadas em JavaScript?,"Propriedades próprias são propriedades que são definidas diretamente no objeto, enquanto propriedades herdadas são propriedades que o objeto herda de seu protótipo.

**51.**"
O que é a propriedade `constructor` em JavaScript?,"A propriedade `constructor` é uma propriedade de um protótipo de objeto que se refere à função que foi usada para construir o objeto.

**52.**"
Como você estende classes nativas em JavaScript?,"Você pode estender classes nativas, como `Array`, `String` ou `Date`, criando uma nova classe que herda da classe nativa e adicionando novas propriedades e métodos ao protótipo da nova classe.

**53.**"
O que é o método `call()` em JavaScript?,"O método `call()` chama uma função com um determinado valor `this` e argumentos fornecidos individualmente.

**56.**"
O que é o método `apply()` em JavaScript?,"O método `apply()` chama uma função com um determinado valor `this` e argumentos fornecidos como um array.

**57.**"
Qual a diferença entre `call()` e `apply()` em JavaScript?,"Ambos `call()` e `apply()` chamam uma função com um determinado valor `this`. A diferença é que `call()` recebe argumentos individualmente, enquanto `apply()` recebe argumentos como um array.

**58.**"
O que é o objeto global em JavaScript?,"O objeto global é um objeto que sempre existe no escopo global. Em navegadores, é o objeto `window`. Em Node.js, é o objeto `global`.

**59.**"
O que é o método `eval()` em JavaScript?,"O método `eval()` avalia uma string como código JavaScript. Seu uso é geralmente desencorajado por questões de segurança e desempenho.

**60.**"
O que são strict mode em JavaScript?,"Strict mode é uma forma de executar JavaScript de forma mais ""segura"". Ele impõe regras mais rigorosas, como proibir o uso de variáveis não declaradas e lançar erros para algumas práticas consideradas ""ruins"".

**61.**"
Como você habilita strict mode em JavaScript?,"Você habilita strict mode adicionando a string `""use strict"";` no início de um script ou função.

**62.**"
O que é o método `parseInt()` em JavaScript?,"O método `parseInt()` analisa uma string e retorna um número inteiro.

**63.**"
O que é o método `parseFloat()` em JavaScript?,"O método `parseFloat()` analisa uma string e retorna um número de ponto flutuante.

**64.**"
Qual a diferença entre `parseInt()` e `parseFloat()` em JavaScript?,"`parseInt()` retorna um número inteiro, enquanto `parseFloat()` retorna um número de ponto flutuante.

**65.**"
O que é o objeto `Math` em JavaScript?,"O objeto `Math` é um objeto embutido que fornece propriedades e métodos para funções matemáticas.

**66.**"
Como você gera um número aleatório em JavaScript?,"Você pode gerar um número aleatório usando o método `Math.random()`, que retorna um número de ponto flutuante pseudoaleatório entre 0 (inclusive) e 1 (exclusivo).

**67.**"
Como você arredonda um número para cima em JavaScript?,"Você pode usar o método `Math.ceil()` para arredondar um número para cima para o inteiro mais próximo.

**69.**"
Como você arredonda um número para baixo em JavaScript?,"Você pode usar o método `Math.floor()` para arredondar um número para baixo para o inteiro mais próximo.

**70.**"
O que é o objeto `Date` em JavaScript?,"O objeto `Date` é um objeto embutido que permite trabalhar com datas e horas.

**71.**"
Como você obtém a data atual em JavaScript?,"Você pode obter a data atual criando uma nova instância do objeto `Date`: `new Date()`.

**72.**"
Como você formata uma data em JavaScript?,"Você pode formatar uma data usando métodos do objeto `Date`, como `toLocaleDateString()`, `toLocaleTimeString()` e `toISOString()`, ou usando bibliotecas de formatação de data.

**73.**"
O que é o objeto `RegExp` em JavaScript?,"O objeto `RegExp` representa expressões regulares, que são padrões usados para corresponder a combinações de caracteres em strings.

**74.**"
Como você cria uma expressão regular em JavaScript?,"Você pode criar uma expressão regular usando literais de expressão regular (entre barras `/`) ou usando o construtor `new RegExp()`.

**75.**"
O que são flags em expressões regulares em JavaScript?,"Flags são modificadores que afetam a pesquisa da expressão regular. Exemplos incluem `i` (ignorar maiúsculas/minúsculas), `g` (global – encontrar todas as correspondências) e `m` (multilinhas).

**76.**"
O que é o método `test()` em expressões regulares em JavaScript?,"O método `test()` executa uma pesquisa por uma correspondência entre uma expressão regular e uma string. Ele retorna `true` se houver uma correspondência e `false` caso contrário.

**77.**"
O que é o método `exec()` em expressões regulares em JavaScript?,"O método `exec()` executa uma pesquisa por uma correspondência em uma string especificada. Retorna um array com informações sobre a correspondência ou `null` se não houver correspondência.

**78.**"
O que é o método `match()` em strings em JavaScript?,"O método `match()` recupera as correspondências de uma string contra uma expressão regular.

**79.**"
O que é o método `replace()` em strings em JavaScript?,"O método `replace()` substitui parte de uma string por outra string ou por uma função.

**80.**"
O que é o método `search()` em strings em JavaScript?,"O método `search()` executa uma pesquisa por uma correspondência entre uma expressão regular e uma string. Ele retorna o índice da primeira correspondência ou -1 se não houver correspondência.

**81.**"
O que é o método `split()` em strings em JavaScript?,"O método `split()` divide uma string em um array de substrings, usando um separador especificado.

**82.**"
