Pergunta,Resposta
Como se remove elementos duplicados de um array em JavaScript?,Pode-se usar `[...new Set(array)]`.
O que é o método `forEach()` em arrays JavaScript?,Executa uma função fornecida uma vez para cada elemento no array. Não retorna nada.
"Qual a diferença entre `let`, `const` e `var` em JavaScript?",`var` tem escopo de função ou global. `let` e `const` têm escopo de bloco. `const` também impede a reatribuição da variável após a inicialização.
O que é a função `setTimeout()` em JavaScript?,Executa uma função ou trecho de código após um determinado atraso em milissegundos.
O que é a função `setInterval()` em JavaScript?,Executa uma função ou trecho de código repetidamente em intervalos regulares de tempo (em milissegundos).
Como se para a execução de um `setInterval()` em JavaScript?,Utiliza-se a função `clearInterval()` e o ID retornado por `setInterval()`.
O que é o objeto `Math` em JavaScript?,É um objeto nativo que fornece funções matemáticas e constantes.
Como se gera um número aleatório entre 0 e 1 em JavaScript?,Utiliza-se `Math.random()`.
Como se arredonda um número para o inteiro mais próximo em JavaScript?,Utiliza-se `Math.round()`.
O que é o método `String.prototype.toUpperCase()` em JavaScript?,Converte uma string para letras maiúsculas.
O que é o método `String.prototype.toLowerCase()` em JavaScript?,Converte uma string para letras minúsculas.
Como se obtém o comprimento de uma string em JavaScript?,Utiliza-se a propriedade `length`.
O que é o método `String.prototype.substring()` em JavaScript?,Retorna uma parte da string entre dois índices especificados.
O que é o método `String.prototype.replace()` em JavaScript?,Substitui uma parte da string por outra string.
Como se divide uma string em um array de substrings em JavaScript?,Utiliza-se o método `String.prototype.split()`.
O que são template literals (template strings) em JavaScript?,São strings que permitem a interpolação de variáveis e expressões dentro da string usando crases (`` ` ``) e `${}`.
O que é o operador spread (`...`) em JavaScript?,Permite expandir um iterável (como um array ou string) em locais onde múltiplos argumentos ou elementos são esperados.
O que é destructuring em JavaScript?,É uma sintaxe que permite extrair valores de objetos ou arrays e atribuí-los a variáveis.
Como se define um valor padrão para um parâmetro de função em JavaScript?,Utiliza-se a sintaxe `function minhaFuncao(parametro = valorPadrao) { ... }`.
O que são arrow functions em JavaScript?,"São uma forma mais concisa de escrever funções em JavaScript, utilizando a sintaxe `() => {}`. Elas herdam o `this` do contexto envolvente."
O que é o método `Array.prototype.filter()` em JavaScript?,Cria um novo array com todos os elementos que passam em um teste implementado por uma função fornecida.
O que é o método `Array.prototype.reduce()` em JavaScript?,Aplica uma função a um acumulador e a cada elemento de um array (da esquerda para a direita) para reduzi-lo a um único valor.
O que é o método `Array.prototype.find()` em JavaScript?,"Retorna o valor do primeiro elemento no array que satisfaz a função de teste fornecida. Caso contrário, retorna `undefined`."
O que é o método `Array.prototype.findIndex()` em JavaScript?,"Retorna o índice do primeiro elemento no array que satisfaz a função de teste fornecida. Caso contrário, retorna -1."
O que é o método `Array.prototype.some()` em JavaScript?,"Testa se pelo menos um elemento no array passa no teste implementado pela função fornecida. Retorna `true` se encontrar tal elemento; caso contrário, retorna `false`."
O que é o método `Array.prototype.every()` em JavaScript?,"Testa se todos os elementos no array passam no teste implementado pela função fornecida. Retorna `true` se todos os elementos passarem no teste; caso contrário, retorna `false`."
O que é o operador `in` em JavaScript?,Retorna `true` se a propriedade especificada estiver no objeto especificado.
O que é o operador `instanceof` em JavaScript?,Testa se um objeto tem em sua cadeia de protótipos a propriedade prototype de um construtor.
O que são generators em JavaScript?,"São funções que podem ser pausadas e retomadas, permitindo a criação de iteradores personalizados. Usam a palavra-chave `yield`."
O que são Promises em JavaScript?,"São objetos que representam a eventual conclusão (ou falha) de uma operação assíncrona, e seu valor resultante."
Quais são os estados de uma Promise em JavaScript?,"Pendente (pending), Cumprida (fulfilled) e Rejeitada (rejected)."
O que são as palavras-chave `async` e `await` em JavaScript?,"`async` define uma função assíncrona, que sempre retorna uma Promise. `await` pausa a execução da função assíncrona até que a Promise seja resolvida ou rejeitada."
O que é tratamento de erros em JavaScript e como é geralmente feito?,É o processo de identificar e lidar com erros que ocorrem durante a execução do código. Geralmente feito com blocos `try...catch`.
O que é o bloco `finally` em um bloco `try...catch` em JavaScript?,"É um bloco de código que sempre é executado, independentemente de ocorrer ou não um erro no bloco `try`."
O que são expressões regulares (RegEx) em JavaScript?,São padrões usados para corresponder a combinações de caracteres em strings.
Como se cria uma expressão regular em JavaScript?,Usando literais ( `/padrão/` ) ou o construtor `new RegExp('padrão')`.
O que é o método `String.prototype.match()` em JavaScript?,Procura por uma correspondência entre uma expressão regular e uma string e retorna um array com os resultados ou `null` se não houver correspondência.
O que é o método `String.prototype.search()` em JavaScript?,Procura por uma correspondência entre uma expressão regular e uma string e retorna o índice da primeira correspondência ou -1 se não houver correspondência.
Quais são alguns modificadores comuns em expressões regulares em JavaScript?,"`i` (ignorar maiúsculas/minúsculas), `g` (global, encontrar todas as correspondências) e `m` (multilinhas)."
O que é o método `encodeURIComponent()` em JavaScript?,Codifica um URI (Uniform Resource Identifier) para que ele possa ser transmitido pela Internet.
O que é o método `decodeURIComponent()` em JavaScript?,Decodifica um URI que foi codificado usando `encodeURIComponent()`.
O que é o objeto `Date` em JavaScript?,É um objeto nativo que representa um único momento no tempo.
Como se obtém a data e hora atual em JavaScript?,`new Date()`.
Como se obtém o ano de um objeto `Date` em JavaScript?,Utiliza-se o método `getFullYear()`.
Como se obtém o mês de um objeto `Date` em JavaScript?,"Utiliza-se o método `getMonth()`. Retorna um valor de 0 a 11 (0 = Janeiro, 11 = Dezembro)."
Como se obtém o dia do mês de um objeto `Date` em JavaScript?,Utiliza-se o método `getDate()`.
O que é o método `JSON.stringify()` em JavaScript?,Converte um objeto JavaScript em uma string JSON.
O que é o método `JSON.parse()` em JavaScript?,Converte uma string JSON em um objeto JavaScript.
O que é o `this` em JavaScript?,É uma palavra-chave que se refere ao contexto de execução atual. Seu valor depende de como a função é chamada.
Qual a diferença do valor de `this` em funções normais e arrow functions?,"Em funções normais, `this` é dinâmico e depende de como a função é chamada. Em arrow functions, `this` é léxico, ou seja, herda o `this` do contexto envolvente."
Como se pode forçar o valor de `this` dentro de uma função em JavaScript?,"Utilizando os métodos `call()`, `apply()` ou `bind()`."
O que é o método `call()` em JavaScript?,Chama uma função com um dado valor `this` e argumentos fornecidos individualmente.
O que é o método `apply()` em JavaScript?,Chama uma função com um dado valor `this` e argumentos fornecidos como um array.
