Pergunta,Resposta
O que é o método `stopPropagation()` em JavaScript?,Impede que um evento se propague para elementos pai na árvore DOM.
Como você seleciona um elemento HTML pelo ID usando JavaScript?,"Usando o método `document.getElementById()`. Exemplo: `document.getElementById(""meuElemento"");`"
Como você seleciona múltiplos elementos HTML por sua classe usando JavaScript?,"Usando o método `document.getElementsByClassName()`. Exemplo: `document.getElementsByClassName(""minhaClasse"");`"
Como você altera o conteúdo de um elemento HTML usando JavaScript?,Alterando a propriedade `innerHTML` ou `textContent` do elemento.
Como você altera o estilo de um elemento HTML usando JavaScript?,"Acessando a propriedade `style` do elemento e modificando suas propriedades. Exemplo: `elemento.style.color = ""red"";`"
Como você adiciona um novo elemento HTML ao DOM usando JavaScript?,"Criando o elemento com `document.createElement()`, definindo suas propriedades e adicionando-o ao DOM com `appendChild()`."
Como você remove um elemento HTML do DOM usando JavaScript?,Usando o método `removeChild()` no elemento pai do elemento que você deseja remover.
Como você adiciona um ouvinte de eventos (event listener) a um elemento HTML usando JavaScript?,"Usando o método `addEventListener()`. Exemplo: `elemento.addEventListener(""click"", minhaFuncao);`"
Quais são os diferentes tipos de eventos que você pode escutar em JavaScript?,"`click`, `mouseover`, `mouseout`, `keydown`, `keyup`, `submit`, `load`, `DOMContentLoaded`, etc."
O que é um evento de bubbling?,É quando um evento disparado em um elemento também dispara nos seus elementos pais na árvore DOM.
O que é um evento de capturing?,É quando um evento é primeiro capturado pelo elemento mais externo na árvore DOM antes de ser disparado no elemento alvo.
Como você cria um timer em JavaScript que executa uma função repetidamente?,Usando o método `setInterval()`.
Como você cria um timer em JavaScript que executa uma função apenas uma vez após um atraso?,Usando o método `setTimeout()`.
O que é JSON (JavaScript Object Notation)?,"É um formato de dados leve e legível por humanos, usado para transmitir dados entre um servidor e um navegador da web."
Como você converte um objeto JavaScript em uma string JSON?,Usando o método `JSON.stringify()`.
Como você converte uma string JSON em um objeto JavaScript?,Usando o método `JSON.parse()`.
Como você cria um objeto `Date` em JavaScript?,Usando o construtor `new Date()`.
Como você formata uma data em JavaScript?,Usando os métodos do objeto `Date` (ex: `toLocaleDateString()`) ou bibliotecas de formatação de data.
Como você gera um número aleatório entre 0 e 1 em JavaScript?,Usando o método `Math.random()`.
Como você arredonda um número para o inteiro mais próximo em JavaScript?,Usando o método `Math.round()`.
O que é o método `padStart()` em JavaScript?,"Preenche o início da string atual com outra string (repetidas vezes, se necessário) para que a string resultante alcance um determinado comprimento."
O que é o método `padEnd()` em JavaScript?,"Preenche o final da string atual com outra string (repetidas vezes, se necessário) para que a string resultante alcance um determinado comprimento."
O que é o operador `??` (nullish coalescing operator) em JavaScript?,"Retorna o operando do lado direito quando o operando do lado esquerdo é `null` ou `undefined`, caso contrário, retorna o operando do lado esquerdo."
O que é o operador `?.` (optional chaining operator) em JavaScript?,"Permite acessar propriedades aninhadas de um objeto sem ter que verificar explicitamente se cada referência na cadeia é válida. Se uma referência for `null` ou `undefined`, a expressão retorna `undefined` em vez de lançar um erro."
O que são promises em JavaScript?,Promises representam o eventual sucesso (ou falha) de uma operação assíncrona e permitem que você escreva código assíncrono de uma forma mais legível e gerenciável.
Quais são os três estados possíveis de uma promise em JavaScript?,"Pendente (pending), Cumprida (fulfilled) e Rejeitada (rejected)."
Como você cria uma promise em JavaScript?,"Usando o construtor `new Promise((resolve, reject) => { ... });`"
Como você lida com o resultado de uma promise cumprida em JavaScript?,Usando o método `.then()`.
Como você lida com o resultado de uma promise rejeitada em JavaScript?,Usando o método `.catch()`.
O que é `async/await` em JavaScript?,"É uma sintaxe mais elegante para trabalhar com promises, que torna o código assíncrono mais parecido com código síncrono."
Como você declara uma função assíncrona em JavaScript?,Usando a palavra-chave `async` antes da palavra-chave `function`. Exemplo: `async function minhaFuncao() { ... }`
O que faz a palavra-chave `await` em JavaScript?,Pausa a execução da função assíncrona até que a promise seja resolvida (cumprida ou rejeitada).
Qual é o escopo de uma variável declarada com `var` dentro de uma função?,Escopo de função.
Qual é o escopo de uma variável declarada com `let` dentro de um bloco?,Escopo de bloco.
Qual é o escopo de uma variável declarada com `const` dentro de um bloco?,Escopo de bloco.
O que é o objeto `document` em JavaScript?,Representa o documento HTML ou XML carregado na janela do navegador.
O que é o objeto `navigator` em JavaScript?,Contém informações sobre o navegador do usuário.
Como você obtém a largura da janela do navegador em JavaScript?,Usando `window.innerWidth`.
Como você obtém a altura da janela do navegador em JavaScript?,Usando `window.innerHeight`.
Como você redireciona o usuário para outra página usando JavaScript?,"Usando `window.location.href = ""url"";`"
Como você recarrega a página atual usando JavaScript?,Usando `window.location.reload();`
Como você exibe uma mensagem no console usando JavaScript?,Usando `console.log()`.
Como você exibe um aviso no console usando JavaScript?,Usando `console.warn()`.
Como você exibe um erro no console usando JavaScript?,Usando `console.error()`.
O que é um breakpoint em JavaScript?,É um ponto em seu código onde a execução será pausada para que você possa inspecionar o estado do programa.
Como você define um breakpoint no código JavaScript no navegador?,Usando as ferramentas de desenvolvedor do navegador.
O que são cookies em JavaScript?,São pequenos arquivos de texto que os sites armazenam no computador do usuário para lembrar informações sobre ele.
Como você define um cookie usando JavaScript?,Manipulando a propriedade `document.cookie`.
Como você lê um cookie usando JavaScript?,Acessando a propriedade `document.cookie` e analisando a string.
Como você exclui um cookie usando JavaScript?,Definindo o cookie com uma data de expiração no passado.
O que é o armazenamento local (localStorage) em JavaScript?,"É um mecanismo de armazenamento web que permite que você armazene dados localmente no navegador do usuário, sem data de expiração."
Como você armazena um valor no armazenamento local usando JavaScript?,"Usando `localStorage.setItem(""chave"", ""valor"");`"
Como você recupera um valor do armazenamento local usando JavaScript?,"Usando `localStorage.getItem(""chave"");`"
Como você remove um valor do armazenamento local usando JavaScript?,"Usando `localStorage.removeItem(""chave"");`"
O que é o armazenamento de sessão (sessionStorage) em JavaScript?,"É semelhante ao armazenamento local, mas os dados são armazenados apenas durante a sessão do navegador."
Como você armazena um valor no armazenamento de sessão usando JavaScript?,"Usando `sessionStorage.setItem(""chave"", ""valor"");`"
Como você recupera um valor do armazenamento de sessão usando JavaScript?,"Usando `sessionStorage.getItem(""chave"");`"
Como você remove um valor do armazenamento de sessão usando JavaScript?,"Usando `sessionStorage.removeItem(""chave"");`"
O que é o método `forEach()` em JavaScript?,Executa uma função fornecida uma vez para cada elemento em um array.
O que é o método `find()` em JavaScript?,"Retorna o valor do primeiro elemento no array que satisfaz a função de teste fornecida. Caso contrário, retorna `undefined`."
O que é o método `findIndex()` em JavaScript?,"Retorna o índice do primeiro elemento no array que satisfaz a função de teste fornecida. Caso contrário, retorna `-1`."
O que é o método `some()` em JavaScript?,"Testa se pelo menos um elemento no array passa no teste implementado pela função fornecida. Retorna `true` se, no array, encontra um elemento para o qual a função fornecida retorna `true`; caso contrário, retorna `false`."
O que é o método `every()` em JavaScript?,"Testa se todos os elementos no array passam no teste implementado pela função fornecida. Retorna `true` se todos os elementos no array passam no teste implementado; caso contrário, retorna `false`."
O que é um iterador em JavaScript?,"É um objeto que define uma sequência e, ao terminar, retorna um valor. Especificamente, implementa o protocolo Iterator com um método `next()` que retorna um objeto com propriedades `value` e `done`."
O que é um gerador em JavaScript?,"Funções que podem ser pausadas e retomadas, permitindo produzir uma série de valores ao longo do tempo. Utilizam a palavra-chave `yield`."
